2026-04-25 14:40:16,031 - INFO - main - <module> - 44 - ================================================================================
2026-04-25 14:40:16,031 - INFO - main - <module> - 45 - 项目根目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE
2026-04-25 14:40:16,031 - INFO - main - <module> - 46 - 脚本目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets/whitelist-blacklist
2026-04-25 14:40:16,031 - INFO - main - <module> - 47 - assets目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets
2026-04-25 14:40:16,031 - INFO - main - <module> - 48 - 本地源目录: /home/runner/work/IPTV-LIVE/IPTV-LIVE/assets/my_urls (存在)
2026-04-25 14:40:16,032 - INFO - main - <module> - 49 - ================================================================================
2026-04-25 14:40:16,032 - INFO - main - main - 745 - ===== 开始执行 =====
2026-04-25 14:40:16,270 - INFO - main - _load_blacklist - 346 - 加载URL黑名单: 228989 条
2026-04-25 14:40:16,270 - INFO - main - run - 583 - ===== 开始流媒体检测 =====
2026-04-25 14:40:16,274 - INFO - main - load_whitelist - 557 - 手动白名单: 168 个频道
2026-04-25 14:40:16,274 - INFO - main - run - 591 - 开始拉取 urls.txt 中的 91 个节点
2026-04-25 14:40:16,274 - INFO - main - fetch_remote - 461 - 开始拉取 91 个远程节点
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1e01:20::3, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1e01:20::3, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4025, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4025, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,463 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4025, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4025, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4055, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4055, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4059, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4059, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4060, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4060, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4060, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,464 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4060, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,465 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a15:10d1::31, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,465 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a15:10d1::31, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4021, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4021, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1:20:20::26, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1:20:20::26, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1:20:20::2c, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1:20:20::2c, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1:20:20::26, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1:20:20::26, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:5e00:24::2d, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:5e00:24::2d, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a0b:df::4002, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,467 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a0b:df::4002, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,468 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a01:df::4077, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:1a0a:df::404b, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:5e08:24::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:5e08:24::11, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:5e08:24::17, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,469 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:5e08:24::17, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,470 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:5e08:24::12, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,470 - ERROR - main - url_matches_domain_blacklist - 134 - 域名黑名单匹配异常: http://[2409:8087:5e08:24::12, 错误: Invalid IPv6 URL
2026-04-25 14:40:16,470 - ERROR - main - is_vod_or_image_url - 154 - 点播/图片URL检测异常: http://[2409:8087:1a01:df::7005, 错误: Invalid IPv6 URL
